id,playlist_name,href,num of songs,hashtag
507712836,우울이 날 집어삼켜 심연으로 끌어 내릴 때,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507712836,143,#우울
405075509,센치해지고 싶을 때 듣는 감성적인 곡 #2,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=405075509,658,#센치
519467245,잠들기전 한시간 뉴에이지 테라피,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519467245,51,#잠들기전
480711813,잠 안올때 마음 복잡할때 뉴에이지로 힐링,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=480711813,50,#잠들기전
433939049,산책길에 듣는 편안한 감성 뉴에이지,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=433939049,30,#산책
489447011,유난히 힘든 하루 지친 마음에 위로가 되는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=489447011,51,#위로가되는노래
456889007,비 오는 날 꺼내 듣고 싶은 감성 POP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=456889007,26,#비오는날
525754217,힘들고 지칠 때 위로가 되어줄 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525754217,10,#위로
494808354,마음이 공허할때 듣는 새벽감성 인디 playlist #1,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=494808354,247,#새벽
451654221,집에 가는 길 문득 삶이 공허하게 느껴질 때,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=451654221,66,#퇴근길
520822590,너와의 세상을 정리하며 이별 후 밀려오는 감정들을 눌러 담은 곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520822590,44,#이별
422704801,가을이 오면 생각나는 감성 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=422704801,140,#가을
457825031,비 오는 날 듣는 차분한 실내악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457825031,20,#실내악
502161621,밤에 혼자 듣기 좋은 감성적인 인디음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=502161621,98,#인디
435358485,자발적 고독 관계에 지친 당신을 위한 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=435358485,106,#고독
523965598,문득 외롭고 적당히는 어려워 [감성힙합],https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523965598,46,#새벽
522388308,혼자 음악에 빠져있고 싶은날을 위한 인디음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522388308,74,#인디음악
457825038,외로움 더해주는 애잔한 실내악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457825038,20,#실내악
523694548,듣다보면 천천히 스며들게 되는 영화 같은 넬 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523694548,17,#넬
521020822,상처를 품고 사는 나는 당신이 두렵고 불안해,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=521020822,73,#상처
489152063,그리움이 사무칠 때 듣기 좋은 절절한 감성 발라드,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=489152063,28,#감성
447065051,고독한 밤 와인과 함께 듣기 좋은 JAZZ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=447065051,52,#재즈
522388951,슬픈 이별을 달래줄 감성 발라드 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522388951,97,#발라드
