id,playlist_name,href,num of songs,hashtag
481918438,황혼에서 새벽 감성 세상이 날 미워하는 것 같아 속상하고 우울할 때,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=481918438,157,#새벽
525579345,나태해질때 듣는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525579345,11,#무기력증
479485285,담백하고 담담한 인디곡 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=479485285,28,#감성
466246027,힘들고 지쳐서 힘과 위로가 필요할 때 들으면 좋은 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=466246027,493,#우울
510016625,뜨거운 햇빛에 지쳐 무기력한 요즘 일상에 활기를 주는 summer pop,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=510016625,16,#여름
521909149,위태로운 여린 밤에게,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=521909149,58,#새벽
491103265,사랑은 죄를 태우고 지쳐버린 날 재우네,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=491103265,98,#새벽
471359070,무기력하고 공허한데 슬픔이 없는 이유는,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=471359070,81,#새벽
477488096,삶에 치여 지친 너에게 건네줄 따뜻한 노래 100곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=477488096,100,#지칠때
509208132,playlist 뭔지 모르겠는 감정일 때 듣는 힐링받는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=509208132,15,#힐링
495648909,얼굴만 보면 몰라 속마음과 다른 표정을 짓는 일 아주 간단하거든,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=495648909,19,#우울
517955384,무기력하고 지칠 때 듣기 좋은 잔잔한 감성힙합___01,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=517955384,30,#인디힙합
483790772,무기력한게 뭐 어때서 그러냐 좀 더 무기력하고 우울하다가 나중에 기운내자,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=483790772,189,#우울
524647301,나른함과 이유 없는 우울 그 중간,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524647301,10,#나른
523935632,너라는 등불이 내 곁에서 언제나 빛나던 사실 유난히 무기력한 밤 PL,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523935632,22,#위로
511227213,퇴근하면서,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511227213,12,#퇴근
508123766,playlist 위로가 필요할 때 _,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=508123766,35,#위로
507895129,무심한 듯 Funk하게 기분전환하기,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507895129,77,#힐링
505724158,괜시리 무기력한 날에,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505724158,14,#무기력한
501520122,나른한날 듣기좋은 가을 국내 인디음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=501520122,17,#국내인디
499584385,우울이라는 불청객과 지독하게 엮여버린 요즘,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=499584385,13,#우울할때듣는노래
495500143,나를 혐오하는 나까지 사랑할 자신이 없어서,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=495500143,12,#자기혐오
495456240,시간이 지나갈수록 더 망가져가기만 해 no way 또 무너지는 걸,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=495456240,14,#우울
